time	from	to
2019-07-29T00:00:00	37	85	
2019-07-29T00:00:00	37	123	
2019-07-29T00:00:00	37	25	
2019-07-29T00:00:00	37	157	
2019-07-29T00:00:00	37	5	
2019-07-29T00:00:00	37	13	
2019-07-29T00:00:00	37	121	
2019-07-29T00:00:00	37	156	
2019-07-29T00:00:00	37	21	
2019-07-29T00:00:00	37	133	
2019-07-29T00:00:00	37	137	
2019-07-29T00:00:00	38	77	
2019-07-29T00:00:00	38	24	
2019-07-29T00:00:00	38	148	
2019-07-29T00:00:00	38	69	
2019-07-29T00:00:00	38	30	
2019-07-29T00:00:00	38	75	
2019-07-29T00:00:00	38	122	
2019-07-29T00:00:00	38	131	
2019-07-29T00:00:00	39	73	
2019-07-29T00:00:00	39	117	
2019-07-29T00:00:00	39	74	
2019-07-29T00:00:00	39	40	
2019-07-29T00:00:00	39	8	
2019-07-29T00:00:00	40	73	
2019-07-29T00:00:00	40	39	
2019-07-29T00:00:00	40	74	
2019-07-29T00:00:00	41	226	
2019-07-29T00:00:00	41	128	
2019-07-29T00:00:00	41	49	
2019-07-29T00:00:00	41	67	
2019-07-29T00:00:00	41	45	
2019-07-29T00:00:00	41	68	
2019-07-29T00:00:00	41	162	
2019-07-29T00:00:00	41	2	
2019-07-29T00:00:00	41	196	
2019-07-29T00:00:00	41	181	
2019-07-29T00:00:00	42	160	
2019-07-29T00:00:00	42	171	
2019-07-29T00:00:00	42	235	
2019-07-29T00:00:00	42	186	
2019-07-29T00:00:00	43	150	
2019-07-29T00:00:00	43	12	
2019-07-29T00:00:00	43	121	
2019-07-29T00:00:00	43	171	
2019-07-29T00:00:00	43	18	
2019-07-29T00:00:00	43	245	
2019-07-29T00:00:00	43	136	
2019-07-29T00:00:00	43	196	
2019-07-29T00:00:00	236	85	
2019-07-29T00:00:00	236	163	
2019-07-29T00:00:00	236	226	
2019-07-29T00:00:00	236	174	
2019-07-29T00:00:00	236	134	
2019-07-29T00:00:00	236	126	
2019-07-29T00:00:00	236	54	
2019-07-29T00:00:00	236	247	
2019-07-29T00:00:00	236	244	
2019-07-29T00:00:00	236	185	
2019-07-29T00:00:00	236	225	
2019-07-29T00:00:00	45	33	
2019-07-29T00:00:00	45	242	
2019-07-29T00:00:00	45	49	
2019-07-29T00:00:00	45	41	
2019-07-29T00:00:00	45	78	
2019-07-29T00:00:00	45	67	
2019-07-29T00:00:00	45	76	
2019-07-29T00:00:00	45	68	
2019-07-29T00:00:00	45	47	
2019-07-29T00:00:00	45	162	
2019-07-29T00:00:00	45	16	
2019-07-29T00:00:00	45	181	
2019-07-29T00:00:00	45	72	
2019-07-29T00:00:00	210	109	
2019-07-29T00:00:00	210	66	
2019-07-29T00:00:00	47	150	
2019-07-29T00:00:00	47	242	
2019-07-29T00:00:00	47	78	
2019-07-29T00:00:00	47	7	
2019-07-29T00:00:00	47	45	
2019-07-29T00:00:00	47	76	
2019-07-29T00:00:00	47	181	
2019-07-29T00:00:00	48	77	
2019-07-29T00:00:00	48	52	
2019-07-29T00:00:00	48	79	
2019-07-29T00:00:00	48	19	
2019-07-29T00:00:00	48	55	
2019-07-29T00:00:00	48	53	
2019-07-29T00:00:00	48	203	
2019-07-29T00:00:00	49	33	
2019-07-29T00:00:00	49	25	
2019-07-29T00:00:00	49	41	
2019-07-29T00:00:00	49	67	
2019-07-29T00:00:00	49	45	
2019-07-29T00:00:00	49	11	
2019-07-29T00:00:00	49	68	
2019-07-29T00:00:00	49	162	
2019-07-29T00:00:00	49	196	
2019-07-29T00:00:00	49	181	
2019-07-29T00:00:00	49	197	
2019-07-29T00:00:00	49	137	
2019-07-29T00:00:00	49	224	
2019-07-29T00:00:00	49	103	
2019-07-29T00:00:00	49	89	
2019-07-29T00:00:00	50	93	
2019-07-29T00:00:00	50	174	
2019-07-29T00:00:00	50	132	
2019-07-29T00:00:00	50	176	
2019-07-29T00:00:00	50	4	
2019-07-29T00:00:00	50	133	
2019-07-29T00:00:00	50	62	
2019-07-29T00:00:00	50	185	
2019-07-29T00:00:00	50	57	
2019-07-29T00:00:00	51	190	
2019-07-29T00:00:00	52	77	
2019-07-29T00:00:00	52	9	
2019-07-29T00:00:00	52	79	
2019-07-29T00:00:00	52	168	
2019-07-29T00:00:00	52	75	
2019-07-29T00:00:00	52	48	
2019-07-29T00:00:00	52	55	
2019-07-29T00:00:00	52	53	
2019-07-29T00:00:00	53	59	
2019-07-29T00:00:00	53	110	
2019-07-29T00:00:00	53	93	
2019-07-29T00:00:00	53	213	
2019-07-29T00:00:00	53	52	
2019-07-29T00:00:00	53	79	
2019-07-29T00:00:00	53	168	
2019-07-29T00:00:00	53	153	
2019-07-29T00:00:00	53	113	
2019-07-29T00:00:00	53	48	
2019-07-29T00:00:00	53	64	
2019-07-29T00:00:00	53	19	
2019-07-29T00:00:00	53	55	
2019-07-29T00:00:00	53	62	
2019-07-29T00:00:00	53	28	
2019-07-29T00:00:00	54	123	
2019-07-29T00:00:00	54	128	
2019-07-29T00:00:00	54	157	
2019-07-29T00:00:00	54	174	
2019-07-29T00:00:00	54	236	
2019-07-29T00:00:00	54	185	
2019-07-29T00:00:00	54	181	
2019-07-29T00:00:00	54	137	
2019-07-29T00:00:00	55	59	
2019-07-29T00:00:00	55	61	
2019-07-29T00:00:00	55	52	
2019-07-29T00:00:00	55	79	
2019-07-29T00:00:00	55	48	
2019-07-29T00:00:00	55	53	
2019-07-29T00:00:00	56	100	
2019-07-29T00:00:00	56	85	
2019-07-29T00:00:00	56	102	
2019-07-29T00:00:00	56	12	
2019-07-29T00:00:00	56	246	
2019-07-29T00:00:00	56	193	
2019-07-29T00:00:00	56	120	
2019-07-29T00:00:00	56	82	
2019-07-29T00:00:00	57	24	
2019-07-29T00:00:00	57	59	
2019-07-29T00:00:00	57	3	
2019-07-29T00:00:00	57	30	
2019-07-29T00:00:00	57	132	
2019-07-29T00:00:00	57	153	
2019-07-29T00:00:00	57	50	
2019-07-29T00:00:00	57	176	
2019-07-29T00:00:00	57	76	
2019-07-29T00:00:00	57	11	
2019-07-29T00:00:00	57	64	
2019-07-29T00:00:00	57	122	
2019-07-29T00:00:00	57	133	
2019-07-29T00:00:00	57	62	
2019-07-29T00:00:00	57	63	
2019-07-29T00:00:00	57	140	
2019-07-29T00:00:00	58	77	
2019-07-29T00:00:00	58	9	
2019-07-29T00:00:00	58	198	
2019-07-29T00:00:00	58	84	
2019-07-29T00:00:00	58	69	
2019-07-29T00:00:00	58	75	
2019-07-29T00:00:00	58	19	
2019-07-29T00:00:00	58	106	
2019-07-29T00:00:00	58	131	
2019-07-29T00:00:00	59	30	
2019-07-29T00:00:00	59	5	
2019-07-29T00:00:00	59	168	
2019-07-29T00:00:00	59	132	
2019-07-29T00:00:00	59	153	
2019-07-29T00:00:00	59	7	
2019-07-29T00:00:00	59	133	
2019-07-29T00:00:00	59	55	
2019-07-29T00:00:00	59	63	
2019-07-29T00:00:00	59	53	
2019-07-29T00:00:00	59	203	
2019-07-29T00:00:00	59	57	
2019-07-29T00:00:00	60	102	
2019-07-29T00:00:00	60	197	
2019-07-29T00:00:00	61	55	
2019-07-29T00:00:00	62	198	
2019-07-29T00:00:00	62	69	
2019-07-29T00:00:00	62	109	
2019-07-29T00:00:00	62	182	
2019-07-29T00:00:00	62	132	
2019-07-29T00:00:00	62	78	
2019-07-29T00:00:00	62	50	
2019-07-29T00:00:00	62	178	
2019-07-29T00:00:00	62	176	
2019-07-29T00:00:00	62	81	
2019-07-29T00:00:00	62	64	
2019-07-29T00:00:00	62	133	
2019-07-29T00:00:00	62	66	
2019-07-29T00:00:00	62	53	
2019-07-29T00:00:00	62	57	
2019-07-29T00:00:00	63	59	
2019-07-29T00:00:00	63	110	
2019-07-29T00:00:00	63	132	
2019-07-29T00:00:00	63	164	
2019-07-29T00:00:00	63	35	
2019-07-29T00:00:00	63	81	
2019-07-29T00:00:00	63	6	
2019-07-29T00:00:00	63	57	
2019-07-29T00:00:00	64	150	
2019-07-29T00:00:00	64	3	
2019-07-29T00:00:00	64	198	
2019-07-29T00:00:00	64	213	
2019-07-29T00:00:00	64	5	
2019-07-29T00:00:00	64	164	
2019-07-29T00:00:00	64	182	
2019-07-29T00:00:00	64	178	
2019-07-29T00:00:00	64	81	
2019-07-29T00:00:00	64	11	
2019-07-29T00:00:00	64	62	
2019-07-29T00:00:00	64	103	
2019-07-29T00:00:00	64	53	
2019-07-29T00:00:00	64	57	
2019-07-29T00:00:00	207	123	
2019-07-29T00:00:00	207	25	
2019-07-29T00:00:00	207	7	
2019-07-29T00:00:00	207	35	
2019-07-29T00:00:00	207	10	
2019-07-29T00:00:00	207	155	
2019-07-29T00:00:00	207	20	
2019-07-29T00:00:00	207	172	
2019-07-29T00:00:00	207	17	
2019-07-29T00:00:00	207	129	
2019-07-29T00:00:00	207	89	
2019-07-29T00:00:00	207	191	
2019-07-29T00:00:00	66	100	
2019-07-29T00:00:00	66	88	
2019-07-29T00:00:00	66	210	
2019-07-29T00:00:00	66	198	
2019-07-29T00:00:00	66	101	
2019-07-29T00:00:00	66	69	
2019-07-29T00:00:00	66	148	
2019-07-29T00:00:00	66	168	
2019-07-29T00:00:00	66	109	
2019-07-29T00:00:00	66	182	
2019-07-29T00:00:00	66	134	
2019-07-29T00:00:00	66	126	
2019-07-29T00:00:00	66	178	
2019-07-29T00:00:00	66	21	
2019-07-29T00:00:00	66	62	
2019-07-29T00:00:00	66	91	
2019-07-29T00:00:00	66	161	
2019-07-29T00:00:00	67	123	
2019-07-29T00:00:00	67	128	
2019-07-29T00:00:00	67	41	
2019-07-29T00:00:00	67	49	
2019-07-29T00:00:00	67	45	
2019-07-29T00:00:00	67	76	
2019-07-29T00:00:00	67	68	
2019-07-29T00:00:00	67	10	
2019-07-29T00:00:00	67	122	
2019-07-29T00:00:00	67	133	
2019-07-29T00:00:00	67	197	
2019-07-29T00:00:00	67	181	
2019-07-29T00:00:00	67	137	
2019-07-29T00:00:00	68	123	
2019-07-29T00:00:00	68	33	
2019-07-29T00:00:00	68	41	
2019-07-29T00:00:00	68	49	
2019-07-29T00:00:00	68	71	
2019-07-29T00:00:00	68	67	
2019-07-29T00:00:00	68	45	
2019-07-29T00:00:00	68	196	
2019-07-29T00:00:00	68	181	
2019-07-29T00:00:00	68	137	
2019-07-29T00:00:00	68	70	
2019-07-29T00:00:00	69	77	
2019-07-29T00:00:00	69	38	
2019-07-29T00:00:00	69	58	
2019-07-29T00:00:00	69	198	
2019-07-29T00:00:00	69	30	
2019-07-29T00:00:00	69	109	
2019-07-29T00:00:00	69	178	
2019-07-29T00:00:00	69	75	
2019-07-29T00:00:00	69	122	
2019-07-29T00:00:00	69	62	
2019-07-29T00:00:00	69	131	
2019-07-29T00:00:00	69	98	
2019-07-29T00:00:00	69	66	
2019-07-29T00:00:00	69	161	
2019-07-29T00:00:00	70	71	
2019-07-29T00:00:00	70	68	
2019-07-29T00:00:00	71	68	
2019-07-29T00:00:00	71	70	
2019-07-29T00:00:00	72	45	
2019-07-29T00:00:00	73	111	
2019-07-29T00:00:00	73	39	
2019-07-29T00:00:00	73	74	
2019-07-29T00:00:00	73	40	
2019-07-29T00:00:00	74	73	
2019-07-29T00:00:00	74	111	
2019-07-29T00:00:00	74	39	
2019-07-29T00:00:00	74	40	
2019-07-29T00:00:00	75	77	
2019-07-29T00:00:00	75	9	
2019-07-29T00:00:00	75	38	
2019-07-29T00:00:00	75	58	
2019-07-29T00:00:00	75	198	
2019-07-29T00:00:00	75	84	
2019-07-29T00:00:00	75	69	
2019-07-29T00:00:00	75	52	
2019-07-29T00:00:00	75	30	
2019-07-29T00:00:00	75	109	
2019-07-29T00:00:00	75	122	
2019-07-29T00:00:00	75	19	
2019-07-29T00:00:00	75	131	
2019-07-29T00:00:00	76	35	
2019-07-29T00:00:00	76	78	
2019-07-29T00:00:00	76	67	
2019-07-29T00:00:00	76	45	
2019-07-29T00:00:00	76	47	
2019-07-29T00:00:00	76	181	
2019-07-29T00:00:00	76	57	
2019-07-29T00:00:00	77	9	
2019-07-29T00:00:00	77	38	
2019-07-29T00:00:00	77	58	
2019-07-29T00:00:00	77	69	
2019-07-29T00:00:00	77	52	
2019-07-29T00:00:00	77	75	
2019-07-29T00:00:00	77	48	
2019-07-29T00:00:00	77	19	
2019-07-29T00:00:00	78	242	
2019-07-29T00:00:00	78	23	
2019-07-29T00:00:00	78	5	
2019-07-29T00:00:00	78	45	
2019-07-29T00:00:00	78	76	
2019-07-29T00:00:00	78	34	
2019-07-29T00:00:00	78	47	
2019-07-29T00:00:00	78	62	
2019-07-29T00:00:00	78	181	
2019-07-29T00:00:00	79	80	
2019-07-29T00:00:00	79	52	
2019-07-29T00:00:00	79	48	
2019-07-29T00:00:00	79	55	
2019-07-29T00:00:00	79	19	
2019-07-29T00:00:00	79	53	
2019-07-29T00:00:00	79	112	
2019-07-29T00:00:00	80	158	
2019-07-29T00:00:00	80	79	
2019-07-29T00:00:00	80	112	
2019-07-29T00:00:00	81	164	
2019-07-29T00:00:00	81	182	
2019-07-29T00:00:00	81	64	
2019-07-29T00:00:00	81	62	
2019-07-29T00:00:00	81	63	
2019-07-29T00:00:00	82	56	
2019-07-29T00:00:00	82	100	
2019-07-29T00:00:00	82	85	
2019-07-29T00:00:00	82	93	
2019-07-29T00:00:00	82	87	
2019-07-29T00:00:00	82	157	
2019-07-29T00:00:00	82	107	
2019-07-29T00:00:00	82	225	
2019-07-29T00:00:00	82	120	
2019-07-29T00:00:00	206	102	
2019-07-29T00:00:00	206	244	
2019-07-29T00:00:00	206	99	
2019-07-29T00:00:00	206	225	
2019-07-29T00:00:00	206	246	
2019-07-29T00:00:00	84	100	
2019-07-29T00:00:00	84	58	
2019-07-29T00:00:00	84	126	
2019-07-29T00:00:00	84	200	
2019-07-29T00:00:00	84	201	
2019-07-29T00:00:00	84	156	
2019-07-29T00:00:00	84	75	
2019-07-29T00:00:00	84	19	
2019-07-29T00:00:00	84	16	
2019-07-29T00:00:00	84	170	
2019-07-29T00:00:00	84	91	
2019-07-29T00:00:00	85	56	
2019-07-29T00:00:00	85	100	
2019-07-29T00:00:00	85	88	
2019-07-29T00:00:00	85	226	
2019-07-29T00:00:00	85	157	
2019-07-29T00:00:00	85	5	
2019-07-29T00:00:00	85	236	
2019-07-29T00:00:00	85	134	
2019-07-29T00:00:00	85	126	
2019-07-29T00:00:00	85	37	
2019-07-29T00:00:00	85	156	
2019-07-29T00:00:00	85	95	
2019-07-29T00:00:00	85	99	
2019-07-29T00:00:00	85	106	
2019-07-29T00:00:00	85	225	
2019-07-29T00:00:00	85	82	
2019-07-29T00:00:00	85	120	
2019-07-29T00:00:00	86	116	
2019-07-29T00:00:00	87	100	
2019-07-29T00:00:00	87	195	
2019-07-29T00:00:00	87	128	
2019-07-29T00:00:00	87	226	
2019-07-29T00:00:00	87	111	
2019-07-29T00:00:00	87	162	
2019-07-29T00:00:00	87	122	
2019-07-29T00:00:00	87	133	
2019-07-29T00:00:00	87	99	
2019-07-29T00:00:00	87	193	
2019-07-29T00:00:00	87	120	
2019-07-29T00:00:00	87	82	
2019-07-29T00:00:00	88	130	
2019-07-29T00:00:00	88	85	
2019-07-29T00:00:00	88	100	
2019-07-29T00:00:00	88	25	
2019-07-29T00:00:00	88	148	
2019-07-29T00:00:00	88	134	
2019-07-29T00:00:00	88	126	
2019-07-29T00:00:00	88	13	
2019-07-29T00:00:00	88	247	
2019-07-29T00:00:00	88	19	
2019-07-29T00:00:00	88	66	
2019-07-29T00:00:00	88	91	
2019-07-29T00:00:00	88	89	
2019-07-29T00:00:00	88	161	
2019-07-29T00:00:00	89	88	
2019-07-29T00:00:00	89	25	
2019-07-29T00:00:00	89	49	
2019-07-29T00:00:00	89	207	
2019-07-29T00:00:00	89	153	
2019-07-29T00:00:00	89	113	
2019-07-29T00:00:00	89	155	
2019-07-29T00:00:00	89	94	
2019-07-29T00:00:00	89	172	
2019-07-29T00:00:00	89	196	
2019-07-29T00:00:00	89	129	
2019-07-29T00:00:00	89	143	
2019-07-29T00:00:00	245	150	
2019-07-29T00:00:00	245	12	
2019-07-29T00:00:00	245	153	
2019-07-29T00:00:00	245	7	
2019-07-29T00:00:00	245	201	
2019-07-29T00:00:00	245	221	
2019-07-29T00:00:00	245	171	
2019-07-29T00:00:00	245	43	
2019-07-29T00:00:00	245	114	
2019-07-29T00:00:00	245	240	
2019-07-29T00:00:00	245	136	
2019-07-29T00:00:00	245	98	
2019-07-29T00:00:00	245	16	
2019-07-29T00:00:00	245	186	
2019-07-29T00:00:00	245	203	
2019-07-29T00:00:00	91	100	
2019-07-29T00:00:00	91	88	
2019-07-29T00:00:00	91	101	
2019-07-29T00:00:00	91	198	
2019-07-29T00:00:00	91	148	
2019-07-29T00:00:00	91	84	
2019-07-29T00:00:00	91	168	
2019-07-29T00:00:00	91	109	
2019-07-29T00:00:00	91	134	
2019-07-29T00:00:00	91	126	
2019-07-29T00:00:00	91	13	
2019-07-29T00:00:00	91	118	
2019-07-29T00:00:00	91	113	
2019-07-29T00:00:00	91	94	
2019-07-29T00:00:00	91	66	
2019-07-29T00:00:00	91	161	
2019-07-29T00:00:00	92	96	
2019-07-29T00:00:00	92	111	
2019-07-29T00:00:00	92	107	
2019-07-29T00:00:00	93	110	
2019-07-29T00:00:00	93	50	
2019-07-29T00:00:00	93	105	
2019-07-29T00:00:00	93	106	
2019-07-29T00:00:00	93	53	
2019-07-29T00:00:00	93	82	
2019-07-29T00:00:00	94	158	
2019-07-29T00:00:00	94	101	
2019-07-29T00:00:00	94	198	
2019-07-29T00:00:00	94	109	
2019-07-29T00:00:00	94	118	
2019-07-29T00:00:00	94	113	
2019-07-29T00:00:00	94	196	
2019-07-29T00:00:00	94	91	
2019-07-29T00:00:00	94	89	
2019-07-29T00:00:00	95	85	
2019-07-29T00:00:00	95	108	
2019-07-29T00:00:00	95	18	
2019-07-29T00:00:00	96	92	
2019-07-29T00:00:00	96	143	
2019-07-29T00:00:00	97	32	
2019-07-29T00:00:00	98	69	
2019-07-29T00:00:00	98	171	
2019-07-29T00:00:00	98	245	
2019-07-29T00:00:00	98	136	
2019-07-29T00:00:00	98	131	
2019-07-29T00:00:00	99	85	
2019-07-29T00:00:00	99	100	
2019-07-29T00:00:00	99	123	
2019-07-29T00:00:00	99	111	
2019-07-29T00:00:00	99	87	
2019-07-29T00:00:00	99	126	
2019-07-29T00:00:00	99	107	
2019-07-29T00:00:00	99	105	
2019-07-29T00:00:00	99	206	
2019-07-29T00:00:00	99	244	
2019-07-29T00:00:00	99	225	
2019-07-29T00:00:00	99	246	
2019-07-29T00:00:00	100	56	
2019-07-29T00:00:00	100	85	
2019-07-29T00:00:00	100	88	
2019-07-29T00:00:00	100	87	
2019-07-29T00:00:00	100	3	
2019-07-29T00:00:00	100	157	
2019-07-29T00:00:00	100	148	
2019-07-29T00:00:00	100	84	
2019-07-29T00:00:00	100	5	
2019-07-29T00:00:00	100	27	
2019-07-29T00:00:00	100	200	
2019-07-29T00:00:00	100	134	
2019-07-29T00:00:00	100	126	
2019-07-29T00:00:00	100	13	
2019-07-29T00:00:00	100	247	
2019-07-29T00:00:00	100	156	
2019-07-29T00:00:00	100	99	
2019-07-29T00:00:00	100	66	
2019-07-29T00:00:00	100	91	
2019-07-29T00:00:00	100	120	
2019-07-29T00:00:00	100	82	
2019-07-29T00:00:00	100	139	
2019-07-29T00:00:00	100	161	
2019-07-29T00:00:00	101	142	
2019-07-29T00:00:00	101	109	
2019-07-29T00:00:00	101	118	
2019-07-29T00:00:00	101	94	
2019-07-29T00:00:00	101	66	
2019-07-29T00:00:00	101	224	
2019-07-29T00:00:00	101	91	
2019-07-29T00:00:00	102	56	
2019-07-29T00:00:00	102	33	
2019-07-29T00:00:00	102	2	
2019-07-29T00:00:00	102	60	
2019-07-29T00:00:00	102	1	
2019-07-29T00:00:00	102	206	
2019-07-29T00:00:00	102	197	
2019-07-29T00:00:00	102	193	
2019-07-29T00:00:00	102	246	
2019-07-29T00:00:00	103	188	
2019-07-29T00:00:00	103	123	
2019-07-29T00:00:00	103	226	
2019-07-29T00:00:00	103	3	
2019-07-29T00:00:00	103	49	
2019-07-29T00:00:00	103	132	
2019-07-29T00:00:00	103	182	
2019-07-29T00:00:00	103	117	
2019-07-29T00:00:00	103	178	
2019-07-29T00:00:00	103	162	
2019-07-29T00:00:00	103	114	
2019-07-29T00:00:00	103	64	
2019-07-29T00:00:00	103	8	
2019-07-29T00:00:00	103	137	
2019-07-29T00:00:00	103	193	
2019-07-29T00:00:00	242	78	
2019-07-29T00:00:00	242	45	
2019-07-29T00:00:00	242	47	
2019-07-29T00:00:00	105	110	
2019-07-29T00:00:00	105	93	
2019-07-29T00:00:00	105	36	
2019-07-29T00:00:00	105	99	
2019-07-29T00:00:00	106	85	
2019-07-29T00:00:00	106	110	
2019-07-29T00:00:00	106	58	
2019-07-29T00:00:00	106	93	
2019-07-29T00:00:00	107	111	
2019-07-29T00:00:00	107	92	
2019-07-29T00:00:00	107	36	
2019-07-29T00:00:00	107	151	
2019-07-29T00:00:00	107	244	
2019-07-29T00:00:00	107	99	
2019-07-29T00:00:00	107	19	
2019-07-29T00:00:00	107	225	
2019-07-29T00:00:00	107	120	
2019-07-29T00:00:00	107	82	
2019-07-29T00:00:00	108	226	
2019-07-29T00:00:00	108	241	
2019-07-29T00:00:00	108	117	
2019-07-29T00:00:00	108	162	
2019-07-29T00:00:00	108	114	
2019-07-29T00:00:00	108	18	
2019-07-29T00:00:00	108	95	
2019-07-29T00:00:00	108	15	
2019-07-29T00:00:00	108	193	
2019-07-29T00:00:00	109	210	
2019-07-29T00:00:00	109	101	
2019-07-29T00:00:00	109	198	
2019-07-29T00:00:00	109	148	
2019-07-29T00:00:00	109	69	
2019-07-29T00:00:00	109	168	
2019-07-29T00:00:00	109	182	
2019-07-29T00:00:00	109	126	
2019-07-29T00:00:00	109	118	
2019-07-29T00:00:00	109	113	
2019-07-29T00:00:00	109	75	
2019-07-29T00:00:00	109	94	
2019-07-29T00:00:00	109	235	
2019-07-29T00:00:00	109	62	
2019-07-29T00:00:00	109	131	
2019-07-29T00:00:00	109	66	
2019-07-29T00:00:00	109	203	
2019-07-29T00:00:00	109	91	
2019-07-29T00:00:00	109	161	
2019-07-29T00:00:00	110	93	
2019-07-29T00:00:00	110	151	
2019-07-29T00:00:00	110	105	
2019-07-29T00:00:00	110	106	
2019-07-29T00:00:00	110	63	
2019-07-29T00:00:00	110	53	
2019-07-29T00:00:00	111	73	
2019-07-29T00:00:00	111	87	
2019-07-29T00:00:00	111	92	
2019-07-29T00:00:00	111	36	
2019-07-29T00:00:00	111	74	
2019-07-29T00:00:00	111	107	
2019-07-29T00:00:00	111	99	
2019-07-29T00:00:00	111	120	
2019-07-29T00:00:00	112	80	
2019-07-29T00:00:00	112	79	
2019-07-29T00:00:00	113	128	
2019-07-29T00:00:00	113	141	
2019-07-29T00:00:00	113	109	
2019-07-29T00:00:00	113	118	
2019-07-29T00:00:00	113	94	
2019-07-29T00:00:00	113	196	
2019-07-29T00:00:00	113	53	
2019-07-29T00:00:00	113	91	
2019-07-29T00:00:00	113	89	
2019-07-29T00:00:00	113	161	
2019-07-29T00:00:00	114	188	
2019-07-29T00:00:00	114	108	
2019-07-29T00:00:00	114	3	
2019-07-29T00:00:00	114	117	
2019-07-29T00:00:00	114	201	
2019-07-29T00:00:00	114	240	
2019-07-29T00:00:00	114	8	
2019-07-29T00:00:00	114	245	
2019-07-29T00:00:00	114	16	
2019-07-29T00:00:00	114	193	
2019-07-29T00:00:00	114	103	
2019-07-29T00:00:00	115	123	
2019-07-29T00:00:00	115	202	
2019-07-29T00:00:00	115	149	
2019-07-29T00:00:00	115	165	
2019-07-29T00:00:00	115	152	
2019-07-29T00:00:00	115	181	
2019-07-29T00:00:00	115	139	
2019-07-29T00:00:00	116	86	
2019-07-29T00:00:00	116	163	
2019-07-29T00:00:00	116	142	
2019-07-29T00:00:00	116	224	
2019-07-29T00:00:00	117	195	
2019-07-29T00:00:00	117	188	
2019-07-29T00:00:00	117	108	
2019-07-29T00:00:00	117	39	
2019-07-29T00:00:00	117	189	
2019-07-29T00:00:00	117	148	
2019-07-29T00:00:00	117	162	
2019-07-29T00:00:00	117	114	
2019-07-29T00:00:00	117	244	
2019-07-29T00:00:00	117	8	
2019-07-29T00:00:00	117	15	
2019-07-29T00:00:00	117	193	
2019-07-29T00:00:00	117	103	
2019-07-29T00:00:00	117	243	
2019-07-29T00:00:00	118	101	
2019-07-29T00:00:00	118	109	
2019-07-29T00:00:00	118	113	
2019-07-29T00:00:00	118	94	
2019-07-29T00:00:00	118	91	
2019-07-29T00:00:00	119	187	
2019-07-29T00:00:00	120	56	
2019-07-29T00:00:00	120	100	
2019-07-29T00:00:00	120	85	
2019-07-29T00:00:00	120	87	
2019-07-29T00:00:00	120	111	
2019-07-29T00:00:00	120	200	
2019-07-29T00:00:00	120	247	
2019-07-29T00:00:00	120	107	
2019-07-29T00:00:00	120	246	
2019-07-29T00:00:00	120	82	
2019-07-29T00:00:00	120	29	
2019-07-29T00:00:00	121	3	
2019-07-29T00:00:00	121	27	
2019-07-29T00:00:00	121	37	
2019-07-29T00:00:00	121	12	
2019-07-29T00:00:00	121	221	
2019-07-29T00:00:00	121	43	
2019-07-29T00:00:00	121	136	
2019-07-29T00:00:00	122	24	
2019-07-29T00:00:00	122	123	
2019-07-29T00:00:00	122	128	
2019-07-29T00:00:00	122	38	
2019-07-29T00:00:00	122	87	
2019-07-29T00:00:00	122	69	
2019-07-29T00:00:00	122	30	
2019-07-29T00:00:00	122	67	
2019-07-29T00:00:00	122	75	
2019-07-29T00:00:00	122	133	
2019-07-29T00:00:00	122	131	
2019-07-29T00:00:00	122	57	
2019-07-29T00:00:00	123	128	
2019-07-29T00:00:00	123	3	
2019-07-29T00:00:00	123	207	
2019-07-29T00:00:00	123	148	
2019-07-29T00:00:00	123	189	
2019-07-29T00:00:00	123	157	
2019-07-29T00:00:00	123	142	
2019-07-29T00:00:00	123	174	
2019-07-29T00:00:00	123	126	
2019-07-29T00:00:00	123	37	
2019-07-29T00:00:00	123	67	
2019-07-29T00:00:00	123	54	
2019-07-29T00:00:00	123	11	
2019-07-29T00:00:00	123	68	
2019-07-29T00:00:00	123	10	
2019-07-29T00:00:00	123	122	
2019-07-29T00:00:00	123	175	
2019-07-29T00:00:00	123	99	
2019-07-29T00:00:00	123	133	
2019-07-29T00:00:00	123	181	
2019-07-29T00:00:00	123	137	
2019-07-29T00:00:00	123	103	
2019-07-29T00:00:00	123	115	
2019-07-29T00:00:00	123	161	
2019-07-29T00:00:00	124	141	
2019-07-29T00:00:00	124	23	
2019-07-29T00:00:00	124	27	
2019-07-29T00:00:00	124	34	
2019-07-29T00:00:00	124	170	
2019-07-29T00:00:00	244	148	
2019-07-29T00:00:00	244	189	
2019-07-29T00:00:00	244	236	
2019-07-29T00:00:00	244	117	
2019-07-29T00:00:00	244	107	
2019-07-29T00:00:00	244	206	
2019-07-29T00:00:00	244	99	
2019-07-29T00:00:00	244	225	
2019-07-29T00:00:00	244	246	
2019-07-29T00:00:00	244	243	
2019-07-29T00:00:00	126	85	
2019-07-29T00:00:00	126	100	
2019-07-29T00:00:00	126	123	
2019-07-29T00:00:00	126	88	
2019-07-29T00:00:00	126	84	
2019-07-29T00:00:00	126	148	
2019-07-29T00:00:00	126	134	
2019-07-29T00:00:00	126	109	
2019-07-29T00:00:00	126	236	
2019-07-29T00:00:00	126	13	
2019-07-29T00:00:00	126	247	
2019-07-29T00:00:00	126	99	
2019-07-29T00:00:00	126	66	
2019-07-29T00:00:00	126	91	
2019-07-29T00:00:00	126	161	
2019-07-29T00:00:00	127	148	
